,MUV-548,mol_id,smiles
4527,0.0,CID5307110,NS(=O)(=O)c1ccc(CCNC(=O)C2CCCN(S(=O)(=O)c3cccnc3)C2)cc1
4528,0.0,CID3242878,O=C(CCn1c(=O)oc2ccccc21)Nc1ccon1
4529,0.0,CID3242879,Cc1cc(C)c(C(=O)CC2(O)C(=O)Nc3ccccc32)cc1C
4532,0.0,CID1517499,O=C(Nc1cccc(C(=O)N2CCOCC2)c1)c1ncn[nH]1
4533,0.0,CID3240650,COc1cccc(C2=NOC(C(=O)N3CCN(Cc4ccccc4)CC3)C2)c1OC
4534,0.0,CID4992828,CCC1Oc2ccc(C)cc2N(CC(=O)N2CCN(c3ccc(F)cc3)CC2)C1=O
4535,0.0,CID2228164,COc1ccc(NS(=O)(=O)c2ccc3c(c2)Cc2ccccc2-3)cn1
4537,0.0,CID652337,O=C(CSc1nnc(CNc2ccc(F)cc2)n1Cc1ccco1)NC1CC1
4540,0.0,CID5307865,Cc1noc(/C=C/N(C)C)c1S(=O)(=O)N1CCN(c2ccccc2)CC1
4541,0.0,CID3244021,Cc1ccccc1N(C)S(=O)(=O)c1ccc2[nH]cc(C(=O)NCC3CCCO3)c(=O)c2c1
4542,0.0,CID3244020,O=C(NCC1COc2ccccc2O1)C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1
4544,0.0,CID652335,Cc1ccc(Nc2nc(C(=O)NCCCN3CCOCC3)cs2)cc1
4545,0.0,CID646670,COc1ccc(NC(=O)C2CCN(C(=O)NCc3ccccc3)CC2)cc1
4548,0.0,CID2828709,O=C(O)CC(C(=O)O)n1nc(-c2ccccc2)cc1-c1ccccc1
4549,0.0,CID5742535,COc1ccc(C2C3=C(CC(C)(C)CC3=O)N=C3NNC(C)=C32)cc1
4551,0.0,CID656232,O=c1cc[nH]c2cccc(Cc3ccccc3)c12
4552,0.0,CID3242099,Cc1ccc(CNC(=O)CCc2c(C)nc3ncnn3c2C)cc1
4554,0.0,CID656235,O=C(CSc1nnnn1Cc1ccccc1)c1ccccc1
4555,0.0,CID656234,O=c1c2ccccc2nc(CSc2ncnc3nc[nH]c23)n1-c1ccccc1
4556,0.0,CID647269,CCOC(=O)c1ccc(NC(=O)CC2S/C(=N/C)N(C)C2=O)cc1
4558,0.0,CID1264532,O=C(CSc1nnc(-c2cccnc2)n1-c1ccccc1)Nc1ccc2c(c1)OCO2
4561,0.0,CID2998581,Cn1c(C(C#N)C(=O)c2sc3ccccc3c2Cl)nc2ccccc21
4562,0.0,CID650452,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCC(c2nc3ccc(Cl)cc3[nH]2)CC1
4564,0.0,CID657546,[O-][N+]1=c2ccc(Nc3ccccc3)cc2=NC12CCCCC2
4565,0.0,CID663966,Cc1cc(C)n(-c2ccc(C(=O)Nc3ccccn3)cc2)n1
4566,0.0,CID971950,COc1ccc(Cl)cc1NC(=O)N(C)Cc1c(C)nn(C)c1C
4567,0.0,CID646130,Cn1ncc2c1ncn1c(-c3ccccc3Cl)nnc21
4568,0.0,CID646134,Cc1cc(C)n(-c2nc3c(c(=O)[nH]c(=O)n3C)n2CC(O)COc2ccccc2C)n1
4569,0.0,CID6398942,COc1ccccc1N1C(SCC(=O)N2CCCCC2)=NN/C1=C1\C=CC=CC1=O
4570,0.0,CID2331358,c1cnc(-c2nnc3n2CCCCC3)cn1
4572,0.0,CID802882,CCOc1ccc(NS(=O)(=O)c2cc(Cl)ccc2OC)cc1
4573,0.0,CID695373,Cc1n[nH]c(SCc2cnc(-c3ccccc3)o2)nc1=O
4574,0.0,CID658669,CCN(CC)c1ccc2cc(-c3nnc(-c4ccncc4)o3)c(=O)oc2c1
4577,0.0,CID658661,CCOC(=O)c1c(C(C#N)C#N)cc(C)nc1C
4578,0.0,CID2212688,Cc1cc(C)nc(N/C(=N/Cc2ccc3c(c2)OCO3)NC(=O)Nc2ccccc2)n1
4579,0.0,CID935931,Cn1nnc(NC(=O)c2cccc(OCc3ccccc3)c2)n1
4580,0.0,CID1292029,Nc1nnc(SCC(=O)Nc2ccc(F)c(Cl)c2)n1-c1ccccc1
4581,0.0,CID2224537,O=C(CCn1c(=O)oc2ccccc21)Nc1cccc(Cl)c1
4584,0.0,CID1243399,Cc1nn2c(-c3ccco3)nnc2c2ccccc12
4586,0.0,CID655784,CN(C(=O)c1ccncc1)c1nnc(-c2cccnc2)s1
4587,0.0,CID589347,CCOC(=O)c1ccc(NC(=O)Cn2nnc(-c3ccccc3C)n2)cc1
4588,0.0,CID650098,Cc1cnc(C)c(N2CCC(C(=O)NCc3cccs3)CC2)n1
4589,0.0,CID650090,Cn1c(=O)c2c(nc(SCC(=O)c3cccs3)n2Cc2ccc(F)cc2)n(C)c1=O
4590,0.0,CID650093,O=C(N1CCOCC1)N1CCC(n2nnc3ccccc32)CC1
4591,0.0,CID5310360,COc1ccc(OC)c(NC(=O)Cn2cnc3c(cnn3-c3ccccc3)c2=O)c1
4592,0.0,CID661119,COc1cccc(C2C(C(=O)c3sc(C)nc3C)=C(O)C(=O)N2CCN(C)C)c1OC
4593,0.0,CID517858,Cc1cc(Nc2cccc(Cl)c2)n2ncnc2n1
4595,0.0,CID652257,O=C(c1ccco1)N1CCC(n2nnc3ccccc32)CC1
4598,0.0,CID652258,CCOC(=O)c1csc(NC(=O)CSc2nnnn2-c2ccc(OC)cc2)n1
4599,0.0,CID760787,COc1ccc(Cl)cc1S(=O)(=O)N1CCN(C)CC1
4600,0.0,CID646902,CC(C)C(=O)Nc1ccc(C(=O)NCc2cccnc2)cc1
4602,0.0,CID646906,Clc1ccc(CSc2nnc(Cn3cnc4ccccc43)o2)cc1
4603,0.0,CID646908,O=C(NCc1cccs1)C1CCCN(c2ncccn2)C1
4604,0.0,CID1964780,O=C(CSc1nnnn1-c1ccccc1)CSc1nnnn1-c1ccccc1
4605,0.0,CID1630803,CCCNS(=O)(=O)c1ccc(NC(=O)c2ccccn2)cc1
4607,0.0,CID660244,N#CC1=C(SCC(=O)NC2CC2)NC(=O)C(C#N)C12CCCCC2
4608,0.0,CID660241,N#Cc1cc2c(nc1SCc1cccnc1)CCC2
4609,0.0,CID766781,S=c1[nH]ncn1/N=C/c1ccccc1
4610,0.0,CID649352,CCNC(=O)C1CC(=O)N(Cc2ccc(F)cc2)/C(=N/c2ccc(OC)cc2)S1
4612,0.0,CID665149,Cc1cccc2[nH]c3c(=O)n(CCN4CCNCC4)cnc3c12
4614,0.0,CID2558436,Cc1cc(Oc2ccc(-c3ccccc3)cc2)n2ncnc2n1
4615,0.0,CID885153,CC(=O)Nc1nc(-c2ccc(Cl)cc2)nc(C)c1C(C)=O
4616,0.0,CID654221,CCS(=O)(=O)N1CCN(Cc2nc(=O)c3ccccc3[nH]2)CC1
4617,0.0,CID5383,CNC(=O)N(C)c1nnc(C(C)(C)C)s1
4618,0.0,CID3242036,COc1ccc(CNC(=O)c2cccc(N3CCCC3=O)c2)cc1
4619,0.0,CID805390,c1ccc(CSc2nnc(-c3ccncc3)o2)cc1
4621,0.0,CID664233,COc1nc(OCCNC(=O)Nc2ccccc2)nc(N(C)C)n1
4622,0.0,CID664230,COc1ccc(N2CC(C)Cn3c2nc2c3c(=O)[nH]c(=O)n2C)cc1
4623,0.0,CID664231,Cn1c(=O)c2c(-c3ccccc3)n(Cc3cccnc3)cc2n(C)c1=O
4624,0.0,CID664237,COc1cc2c(cc1OC)-c1cc(NC3CCCCC3)nc(=O)n1CC2
4625,0.0,CID1242591,CCN(Cc1ccccc1)S(=O)(=O)c1nc2nc(C)c(C)c(C)n2n1
4626,0.0,CID2116742,COc1ccc(NC(=O)c2ccc(S(=O)(=O)N(C)C)cc2)cc1OC
4627,0.0,CID2085246,Cc1ccccc1OCCC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O
4628,0.0,CID667153,C=CCn1c(=O)c2c(nc3n2CCN3c2cccc(Cl)c2C)n(C)c1=O
4629,0.0,CID3245208,CCn1c(=O)cc(OCC(=O)Nc2cc(C)ccn2)c2ccccc21
4630,0.0,CID667157,c1ccc(-c2nn3c(Cn4nnc5ccccc54)nnc3s2)nc1
4632,0.0,CID774061,CCOC(=O)Cn1nc(-c2ccc(Cl)cc2)ccc1=O
4633,0.0,CID646376,CCn1cc(C(=O)Nc2ccc(-n3cnnn3)c(OC)c2)c(=O)c2ccc(C)nc21
4634,0.0,CID2256070,CCCCSc1nc(=O)c(-c2ccccc2N)n[nH]1
4637,0.0,CID701189,O=C(Nc1cc(N2CCOCC2)ncn1)Nc1cccc2ccccc12
4639,0.0,CID5389254,Cc1oc2cc(O)ccc2c(=O)c1-c1cnn(-c2ccccc2)c1
4640,0.0,CID5389257,O=C1OC(c2ccco2)=N/C1=C\Nc1cccc(Cl)c1
4641,0.0,CID700853,O=c1[nH]n(-c2ccccn2)c(=O)c2ccccc12
4643,0.0,CID2997705,N#Cc1cccc(NC(=O)COc2ccc(-n3ccnc3)cc2)c1
4644,0.0,CID2997706,O=C(COC(=O)c1ccco1)Nc1ccc2c(c1)OCCO2
4645,0.0,CID655179,O=c1c2ccccc2nnn1Cc1ccccn1
4647,0.0,CID658314,CCN(CC)c1ccc2cc(C(=O)Nc3ccccn3)c(=O)oc2c1
4648,0.0,CID651432,CCCn1c(SCC(=O)Nc2nnc(C)s2)nnc1-c1ccoc1C
4649,0.0,CID1037536,Cc1ccc(C(=O)Nc2c(C(=O)NCc3ccco3)cnn2-c2ccccc2)cc1
4650,0.0,CID71827,Cc1cccc(Nc2ncccc2C(=O)O)c1C
4651,0.0,CID3237049,COc1ccc(OC)c(Nc2ncnc3c2cnn3-c2cccc(C)c2)c1
4652,0.0,CID3237040,CCOC(=O)CNc1nc(OCC#N)nc(N2CCOCC2)n1
4653,0.0,CID3237043,O=C(CCCCn1c(=O)[nH]c2ccsc2c1=O)NCC1CCCO1
4654,0.0,CID3237042,CC(C)Cn1cc(C(=O)NCCCN2CCCC2=O)c2c3ccccc3n(C)c2c1=O
4655,0.0,CID3237044,CCOc1ccc(-n2c(=O)[nH]cc(C(=O)N3CCc4ccccc43)c2=O)cc1
4658,0.0,CID645121,CC1CCCCC1NC(=O)c1ccc(S(=O)(=O)NCc2ccco2)cc1
4659,0.0,CID1253633,Cc1ccccc1-n1c(N)cc(=O)[nH]c1=S
4660,0.0,CID644459,CCOc1cc(C(=O)CSc2nnc(CNc3ccc(Cl)cc3)o2)ccc1NC(=O)CC
4661,0.0,CID644450,Cc1nc2sc3c(c2c2nnc(SCC(=O)NCc4ccco4)n12)CCCC3
4662,0.0,CID591423,CC1(C(=O)CSc2nc3ccccc3[nH]2)CCC(=O)O1
4663,0.0,CID644455,COc1ccc(NC(=O)c2cccc(-n3cnnn3)c2)cc1
4666,0.0,CID2999396,Cc1ccc(C)c(C(=O)C(C)OC(=O)c2cccn2C)c1
4667,0.0,CID2998621,COc1ccccc1CNC(=O)CN(C)CC(=O)Nc1cccc(F)c1
4668,0.0,CID2998629,CC(C)CC(C(=O)Nn1cnnc1)N1C(=O)c2ccccc2C1=O
4670,0.0,CID828652,Cn1cccc1-c1nc2ccc(NC(=O)c3cccs3)cc2[nH]1
4671,0.0,CID751300,CCCn1c(CCNC(=O)c2cccs2)nc2ccccc21
4672,0.0,CID650507,CCOc1ccc(NC(=O)CSc2nc3cccnc3n2CC)cc1
4673,0.0,CID650506,Cc1ccc(C)c(CN2CCC(n3nnc4cc(F)ccc43)CC2)c1
4674,0.0,CID650503,Cc1ccc(S(=O)(=O)Nn2c(C)nnc2-n2nc(C)cc2C)cc1
4677,0.0,CID654339,CCn1c(COc2ccccc2)nnc1SCC(=O)NC1CCCCC1
4678,0.0,CID654335,COc1ccc(-c2nnc(SCC(=O)NCc3ccco3)n2C)cc1
4679,0.0,CID654337,COc1ccc(OC)c(NC(=O)CSc2nc3cccnc3n2C)c1
4681,0.0,CID645307,c1ccc(-c2nc3ccccc3c3nncn23)cc1
4683,0.0,CID647039,O=C(NC1=NCCS1)C1CC(=O)N(c2ccccc2)C1
4685,0.0,CID3240548,O=S(=O)(NCc1csc(-c2cccnc2)n1)c1ccc2c(c1)OCCO2
4686,0.0,CID666963,CCCc1cc(=O)n2[nH]cnc2n1
4688,0.0,CID979449,CN(C)c1ccc(CNn2cnnc2SCc2ccccc2F)cc1
4689,0.0,CID920392,Cc1nnc(NC(=O)CCCN2C(=O)c3ccccc3C2=O)s1
4690,0.0,CID387795,CC(=O)CC1(C)OC(N)=C(C#N)C1(C#N)C#N
4691,0.0,CID655068,Nc1nc(CSc2nc3ccccc3s2)nc(N2CCCCC2)n1
4692,0.0,CID655065,CCN(C(=O)c1c(OC)cccc1OC)c1nnc(-c2cccnc2)s1
4696,0.0,CID647972,Fc1cccc(Cl)c1CSc1nnc(COc2cccc3cccnc23)o1
4697,0.0,CID647970,CCn1nc(CC(=O)Nc2nnc(CC(=O)N3CCCC3)s2)c2ccccc2c1=O
4698,0.0,CID647976,Cc1ccc(C(=O)CSc2nc3cccnc3n2C)cc1
4703,0.0,CID756676,C1=C(CCNc2ncnc3nc[nH]c23)CCCC1
4704,0.0,CID666969,Cc1cc2oc(=O)c3c(c2cc1OCc1nn[nH]n1)CCCC3
4705,0.0,CID3676,CCN(CC)CC(=O)Nc1c(C)cccc1C
4707,0.0,CID2540336,O=C(Cn1[nH]c(=O)c2ccccc2c1=O)Nc1cccc(-c2nnc3n2CCCCC3)c1
4709,0.0,CID3240289,CCN(CC)S(=O)(=O)c1ccc2oc(C(=O)O)c(C)c2c1
4710,0.0,CID3240282,Cc1cc(NC(=O)c2cc(C)on2)n(-c2ccccc2)n1
4712,0.0,CID675057,CCN(CC)c1ccc(NC(=O)c2ccco2)cc1
4713,0.0,CID946287,CCN1CCN(c2ncnc3c2cnn3-c2ccccc2)CC1
4714,0.0,CID1045737,CCOC(=O)c1nnn(-c2nonc2N)c1CSc1ccc(C)cc1
4715,0.0,CID893820,CCOC(=O)N1CCN(C(=O)Nc2ccc3oc(C)nc3c2)CC1
4716,0.0,CID5504419,CC(C)(C)c1ccc(C(=O)NC2=NONC2=C2N=c3ccccc3=N2)cc1
4717,0.0,CID3245508,Cc1ccc(CN2CCN(CC(=O)N3CCc4ccccc4C3)C2=O)cc1
4718,0.0,CID3245507,Cc1cc(N2C(=O)C3CCCN3C2c2sccc2C)no1
4720,0.0,CID758850,CCn1c(O)c(C(=O)NCc2ccccn2)c(=O)c2ccccc21
4721,0.0,CID5739681,C/C(=C\C(=O)c1ccc(C)o1)Nc1ccc(C(=O)O)cc1C
4722,0.0,CID3236623,CCOc1ccccc1C(=O)N(CN1CCCC1=O)c1cccc(Cl)c1
4724,0.0,CID662537,CCCCn1nc(NC(=O)c2cccs2)c2cc3ccccc3nc21
4725,0.0,CID662533,CSc1nc(C)cc(OCC(=O)n2nc(C)cc2C)n1
4729,0.0,CID2866107,Cc1ccc(-n2nc(C)c3c2OC(N)=C(C#N)C3c2ccco2)cc1
4731,0.0,CID1264905,CCn1c(SCC(=O)Nc2cc(NC(C)=O)ccc2OC)nnc1-c1ccncc1
4733,0.0,CID1264900,CCn1c(SCC(=O)Nc2cc(C)c(Cl)cc2OC)nnc1-c1ccco1
4734,0.0,CID5389192,COC1=C/C(=C2\NNC=C2C(=O)c2ccccc2)C(=O)C=C1
4736,0.0,CID715615,COC(=O)C1=CNC=C(C(=O)OC)C1c1ccc(Cl)cc1
4737,0.0,CID866503,COc1ccc(-n2ncc3c(N4CCCCC4)ncnc32)cc1
4738,0.0,CID2064238,Nc1c(C(=O)NCc2ccco2)sc2nc3c(cc12)C(=O)CCC3
4742,0.0,CID650623,COc1ccc(CCNC(=O)c2c[nH]c3ccccc3c2=O)cc1OC
4743,0.0,CID658432,CCc1nnc(NC(=O)CC(=O)Nc2ccccc2C(=O)O)s1
4744,0.0,CID658437,COC(=O)CN1C(=O)C2(OCCCO2)c2ccccc21
4745,0.0,CID658435,CCOCCN(C(=O)COC)c1cccc(OC)c1
4746,0.0,CID645627,CCOC(=O)Cc1csc(NC(=O)CSc2nnc(C3CC3)n2C)n1
4747,0.0,CID4084957,COc1ccc(-c2nnc(NC(=O)C(C)C)o2)cc1
4748,0.0,CID5310305,Cc1csc2nc(CNS(=O)(=O)c3ccc4c(c3)OCCO4)cn12
4750,0.0,CID5308142,Clc1ccc(C2CC(c3ccccc3)N=C3N=CNN32)cc1
4755,0.0,CID659744,COc1ccccc1-n1cnc(N)c1C(C)=O
4756,0.0,CID659745,CCCCNC(=O)C(C#N)c1nc2ccccc2nc1N1CCCC1
4757,0.0,CID727855,Cc1csc(NC(=O)Nc2cccc(Cl)c2)n1
4758,0.0,CID2974986,O=C(NCc1ccc2c(c1)OCO2)C1CCCN1C(=O)Nc1ccccc1
4759,0.0,CID841544,Cc1ccc(C(=O)Nc2nc3c(s2)CCCC3)o1
4760,0.0,CID649620,CCCOc1ccc(-c2nnn(CC(=O)OCC)n2)cc1
4761,0.0,CID649624,CCn1c(=N)c(C(N)=O)cc2c(=O)n3cccc(C)c3nc21
4763,0.0,CID3239768,CC(C)C(NC(=O)C1CCCCC1)C(=O)Nc1ccccn1
4764,0.0,CID4674711,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)c3cnc4scc(C)n4c3=O)cc2)nc(C)n1
4765,0.0,CID2293901,Cc1ccc(SCCNC(=O)C(CO)(CO)CO)cc1
4766,0.0,CID967705,CS(=O)(=O)Nc1ccc(C(=O)NC2CCCC2)cc1
4767,0.0,CID1265655,CCCc1cc(=O)n2[nH]c(NCc3c(F)cccc3Cl)nc2n1
4768,0.0,CID860063,COc1ccccc1NC(=O)CSc1nccc(=O)[nH]1
4770,0.0,CID3239189,Cc1ccc(-n2cc(-c3ccccc3)[nH]c2=O)cc1F
4771,0.0,CID640708,CCOC(=O)c1nc2ccccc2s1
4772,0.0,CID2104100,Cc1cc(C)c(-c2cc(NC(=O)CSc3nncn3C)n(-c3ccccc3)n2)cc1C
4777,0.0,CID653151,CCCCn1nnnc1SCC(=O)Nc1ccc(C)cc1
4778,0.0,CID653157,Cn1c(C(=O)OC(C(=O)NC2CCCCC2)c2ccncc2)cc2sccc21
4781,0.0,CID663916,CCCCOc1ncnc2c1[nH]c1ccc(F)cc12
4783,0.0,CID663914,COc1ccc(-c2ccc(-c3noc(-c4cccc(OC)c4)n3)c(OC)n2)cc1
4784,0.0,CID584618,Cc1nnn(C23CC4CC(CC(C4)C2)C3)n1
4785,0.0,CID2285660,CCCC(=O)c1cc(F)c(N2CCN(CCC#N)CC2)cc1C
4786,0.0,CID2594211,Cc1ccc(C)c(S(=O)(=O)N2CCN(CC(=O)Nc3cc(C)on3)CC2)c1
4787,0.0,CID2158304,CCOC(=O)c1cc2c(=O)n3ccccc3nc2n(Cc2ccco2)/c1=N/C(=O)c1cccnc1
4788,0.0,CID664648,Cc1ccc(-c2c3c(=O)n(C)c(=O)n(C)c3cn2CCCN2CCOCC2)cc1
4789,0.0,CID664647,COc1ccc(CNc2oc(Cc3cccc4ccccc34)nc2C#N)cc1
4790,0.0,CID3244927,Cc1ccc(CCNC(=O)c2nnn(-c3cccc(C)c3)c2N)cc1
4791,0.0,CID3244928,COc1cccc(CNC(=O)C2CCN(C(=O)N(C)C)CC2)c1
4792,0.0,CID754185,CC(=O)Nc1ccc(CN2CCCCCCC2)cc1
4793,0.0,CID667346,Cc1nnc(SCc2cc(=O)nc(N3CCCCC3)[nH]2)s1
4794,0.0,CID667344,COc1ccccc1Nc1nc(N)nc(CN2CCN(Cc3ccccc3)CC2)n1
4795,0.0,CID779394,CCOC(=O)N1CCN(c2ccc3nnnn3n2)CC1
4796,0.0,CID715162,CN(C(=O)CSc1nc(N)nn1-c1ccccc1)c1ccccc1
4798,0.0,CID648910,Cc1ccnc(N2CCCC(C(=O)Nc3cc(F)ccc3C)C2)n1
4799,0.0,CID648912,CCc1nnc(NC(=O)CSc2nnc(CSc3nc(C)cc(C)n3)o2)s1
4800,0.0,CID2383361,O=C(COc1ncnc2ccccc12)N1CCOCC1
4802,0.0,CID666433,COc1ccc(-c2nn3c(-c4ccc(F)cc4)nnc3s2)cc1
4803,0.0,CID666430,CCC(=O)Nc1ccc2c(c1)nc(CCN1CCN(C)CC1)n2C
4804,0.0,CID666436,COc1ccc(C(=O)Nc2ccc3c(c2)nc2n3CCSC2)cc1
4805,0.0,CID666435,COC(=O)Cc1c(C)nc2nc(-c3cccnc3)[nH]n2c1=O
4806,0.0,CID662887,COc1cc(Cl)c(C)cc1NC(=O)CSc1nnc(-c2ccccn2)n1Cc1ccco1
4808,0.0,CID662884,Cc1ccc(CSc2nnc(-c3ccccn3)n2C)cc1
4809,0.0,CID662881,Cc1ccc(S(=O)(=O)N2CCN(CCO)CC2)cc1-c1nnc2c3ccccc3c(C)nn12
4810,0.0,CID662880,CCN(CC)c1ccc(-c2nn3c(-c4cccnc4)nnc3s2)cc1
4811,0.0,CID5221237,CCOC(=O)N1CCN(C(=O)CSc2nc3n(-c4ccccc4)[nH]cc-3c(=O)n2)CC1
4812,0.0,CID4906885,COc1ccc(-c2c(C)nn3c(N4CCN(Cc5ccccc5)CC4)cc(C)nc23)cc1OC
4813,0.0,CID42023,CCOC(=O)c1c(CN2CCOCC2)oc2ccc(OC)cc12
4814,0.0,CID2187565,Cc1ccc(S(=O)(=O)NCCCNC(=O)N2CCOCC2)cc1
4815,0.0,CID549251,O=C1NCCCc2c1no[n+]2[O-]
4817,0.0,CID660481,COc1cc(/C=N/n2c(C)nnc2C)cc(OC)c1OC
4818,0.0,CID2963973,COc1ccccc1CNC(=O)C(C)NS(=O)(=O)c1ccccc1
4819,0.0,CID3240024,CCN1C(=O)c2cccc3c(NC(=O)c4cccc(N5C(=O)CCC5=O)c4)ccc1c23
4820,0.0,CID2213124,CCn1c(SCC(=O)N2CCCc3ccccc32)nnc1-c1cccs1
4821,0.0,CID2214667,CCCCOc1ccc(Cl)cc1CSc1nncn1N
4823,0.0,CID851522,Cc1nnc(SCc2ccccc2F)n1NCc1cccs1
4826,0.0,CID2150680,CCc1nnc(NC(=O)CSc2nnc(Cc3cccn3C)n2CCOC)s1
4827,0.0,CID577518,Cc1ccc(C)c(NS(=O)(=O)c2c(C)ccc3nsnc23)c1
4828,0.0,CID1505333,COC(=O)c1sccc1NC(=O)Cn1nnc(-c2ccc(C)cc2)n1
4830,0.0,CID3242542,Cc1ccc(-n2c(=O)[nH]cc(C(=O)N3CCc4ccccc43)c2=O)cc1
4831,0.0,CID3242545,Cc1cccc2sc(NC(=O)CCNS(=O)(=O)c3cccc4nonc34)nc12
4832,0.0,CID939233,Cc1[nH]c(NCc2ccccc2)nc(=O)c1CCC(C)C
4833,0.0,CID3243636,CCC(C)NC(=O)Cn1cnc2sc(C)cc2c1=O
4834,0.0,CID657896,CN(C)c1ccnc2sc3c(=O)n(Cc4ccccc4)cnc3c12
4835,0.0,CID2432214,Cn1nnnc1Sc1ncnc2scc(-c3ccccc3)c12
4837,0.0,CID2999100,CC(CCc1ccccc1)NC(=O)CSc1nccc(=O)[nH]1
4839,0.0,CID2999104,COCCn1c(SCC(=O)N2CCC(C)CC2)nc2ccccc2c1=O
4840,0.0,CID1071785,Cn1c(SCC(=O)NCCc2ccccc2)nnc1-c1ccncc1
4841,0.0,CID986954,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)c3ccco3)cc2)n1
4842,0.0,CID1108447,Cc1ccc(-c2nc3ncccc3o2)cc1NC(=O)c1cc2ccccc2o1
4843,0.0,CID1081023,Cn1nnnc1SCC(=O)N1c2ccccc2CCc2ccccc21
4844,0.0,CID651827,COc1ccc(-c2ocnc2C(=O)Nc2ccccc2N2CCCCC2)cc1
4845,0.0,CID651824,CCC1C2CN(C(C)=O)CC=C2C(C#N)=C(N)C1(C#N)C#N
4846,0.0,CID651821,O=C(NC1CCCCC1)C(c1ccco1)N(C(=O)c1csnn1)C1CCCC1
4847,0.0,CID651828,Cc1cccc(-c2nnc(SCC#N)n2Cc2ccccc2)c1
4848,0.0,CID1262812,NC(=O)CSc1nnnn1-c1ccc(OC(F)(F)F)cc1
4849,0.0,CID1307598,Clc1ccc(-n2ncc3c(NCCN4CCOCC4)ncnc32)cc1
4851,0.0,CID5343379,OCCSc1nncn1N/C=C1\C=Nc2ccccc21
4852,0.0,CID673911,O=C(CSc1nc2ccccc2[nH]1)NCc1ccco1
4853,0.0,CID2395457,O=S(=O)(c1cccc(-c2nn3c(-c4ccncc4)nnc3s2)c1)N1CCOCC1
4854,0.0,CID5309131,COC(=O)c1ccccc1NC1c2ccccc2C(=O)N1c1cccnc1
4856,0.0,CID5308847,O=C(NC1CCCCC1)C1CCCN(S(=O)(=O)c2cnc[nH]2)C1
4858,0.0,CID5308841,Cn1cccc1Cc1nnc(SCC(=O)NCc2ccccc2)n1-c1ccc(F)cc1
4860,0.0,CID654702,CCCCC(=O)Nc1ccc(Cl)cn1
4861,0.0,CID654706,Nc1nnc(CCN2C(=O)CSC2=O)s1
4862,0.0,CID654708,CCOC(=O)Cc1cnc(NC(=O)Cn2nnc(-c3ccc(OCC)cc3)n2)s1
4863,0.0,CID645985,Cc1cc(C)n(CCOc2nonc2N)n1
4864,0.0,CID645984,CC1CN(C(=O)CN2C(=O)c3ccccc3C2=O)CC(C)O1
4866,0.0,CID2622602,O=C(CSc1nnc2ccccn12)NC(=O)NC1CCCC1
4867,0.0,CID652707,Cc1occc1-c1nnc(SCC(=O)NCc2ccco2)n1CC(C)C
4868,0.0,CID652703,Cc1sc2nc(C3CC3)nc(NCCNS(C)(=O)=O)c2c1C
4869,0.0,CID652702,Cc1ccc2cc3c(N)c(C(=O)N4CCOCC4)sc3nc2c1
4870,0.0,CID652708,CCn1/c(=N/c2ccc(N3CCOCC3)cc2)ccc2ccccc21
4871,0.0,CID5308269,Cc1nn(C)c(C)c1S(=O)(=O)N(CC(=O)Nc1nccs1)c1ccc(C(C)C)cc1
4872,0.0,CID5310495,CN(CC1CCCO1)S(=O)(=O)c1ccc(C(=O)Nc2nc(-c3ccccn3)cs2)cc1
4875,0.0,CID699222,CN(C)c1ccnc2sc3c(=O)n(-c4ccccc4)cnc3c12
4877,0.0,CID935288,O=C(O)CCc1ccc(-c2cccs2)n1NC(=O)c1ccco1
4878,0.0,CID651054,CCn1nnnc1SCC(=O)Nc1nnc(C(C)C)s1
4879,0.0,CID651053,O=C1CSC(NC2CCCCC2)=N1
4880,0.0,CID649183,CCOc1ccc(-c2nnn(CC(=O)NCc3cccs3)n2)cc1
4881,0.0,CID649189,COCC(=O)Nc1nnc(-c2cccs2)s1
4883,0.0,CID4443991,O=C(COc1ccc(Cl)cc1)Nc1nnc(-c2ccc3c(c2)CCCC3)o1
4884,0.0,CID2321979,COC(=O)c1cc(C(=O)OC)cc(-n2c(C)cc(C(=O)CC#N)c2C)c1
4886,0.0,CID624350,c1ccc(Sc2ncnc3c2oc2ccccc23)nc1
4887,0.0,CID665499,N#Cc1c(-c2cccs2)cc(-c2ccccn2)nc1N
4888,0.0,CID665492,COc1ccc(CCn2c(N)c(C#N)c3nc4ccccc4nc32)cc1OC
4889,0.0,CID644836,O=C(NCc1ccccn1)c1cc2ccccc2oc1=O
4891,0.0,CID646479,O=C(C1CCCCC1)N1CCC(n2nnc3ccccc32)CC1
4892,0.0,CID663895,Cc1nc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)cs1
4893,0.0,CID663891,COc1ccc(N2CCN(c3oc(-c4ccco4)nc3C#N)CC2)cc1
4894,0.0,CID664129,CNc1oc(-c2ccc(OCc3ccccc3)cc2)nc1C#N
4896,0.0,CID1246966,COc1ccc(OC)c(NC(=O)c2c(NC(=O)c3ccco3)sc3c2CCC3)c1
